YearHeader,Station,Purpose,Date,Stlkey,Year,O32_count,O32_weight,U32_weight,U32_count,Effective_skates_hauled,Max_depth_fm,Min_depth_fm,AvgNo_hook_skate,No_skates_hauled,Statarea,Year_Created,Total_halibut_count,Total_net_weight,Lat _Grid_target,Lon_Grid_target,Lat_fished,Lon_fished,Number_Records
2006,5197,Standard grid,24-Jul-06,20060837,2006,37,546,439,66,5.9,73,67,99,6,330,1998,103,985,54.333,-161,54 20.04,160 59.80,1
2006,4228,Standard grid,16-Jun-06,20060339,2006,54,863,698,101,5.96,74,59,100,6,260,1998,155,"1,561",58.833,-151.467,58 49.94,151 28.00,1
2006,4238,Standard grid,17-Jun-06,20060342,2006,35,970,201,25,5.96,36,30,100,6,260,1998,60,"1,171",59.167,-151.15,59 09.98,151 09.32,1
2006,4035,Standard grid,9-Jun-06,20060501,2006,76,"2,317",440,58,6.02,105,102,100,6,200,1998,134,"2,757",58.667,-140.017,58 40.02,140 01.14,1
2006,2159,Standard grid,9-Jul-06,20060683,2006,4,69,379,52,6.02,36,31,100,6,133,1998,56,447,54.333,-131.15,54 19.87,131 09.00,1
2006,4362,Standard grid,5-Aug-06,20061300,2006,34,536,693,98,6.02,61,51,100,6,261,1998,132,"1,229",59.167,-152.45,59 09.98,152 27.20,1
2006,5266,Standard grid,24-Jun-06,20060271,2006,55,"1,352",371,56,5.96,59,34,99,6,300,1998,111,"1,723",56.333,-157.467,56 20.00,157 28.00,1
2006,5018,Standard grid,13-Jul-06,20060734,2006,0,0,0,0,0,28,23,100,0,290,1998,0,0,56.333,-155.367,56 20.09,155 22.35,1
2006,5209,Standard grid,25-Jul-06,20060839,2006,34,485,529,72,6.02,76,62,100,6,330,1998,106,"1,014",54.5,-161.3,54 29.84,161 17.48,1
2006,4327,Standard grid,29-Jun-06,20060600,2006,107,"1,765",520,60,6.02,71,45,100,6,270,1998,167,"2,285",57.5,-151.7,57 29.83,151 42.24,1
2006,5143,Standard grid,23-Jul-06,20060917,2006,160,"2,779",382,46,5.96,62,61,99,6,320,1998,206,"3,161",54.5,-159.567,54 29.99,159 34.22,1
2006,4307,Standard grid,25-Jun-06,20060585,2006,200,"4,366",410,48,5.96,98,44,99,6,280,1998,248,"4,776",56.833,-153.183,56 50.02,153 11.77,1
2006,5011,Standard grid,5-Jun-06,20060048,2006,39,587,601,82,6.02,49,30,101,6,290,1998,121,"1,188",56.167,-154.783,56 10.00,154 47.15,1
2006,5148,Standard grid,24-Jul-06,20060920,2006,98,"1,730",337,46,5.96,50,49,99,6,320,1998,144,"2,067",54.667,-159,54 39.96,159 00.36,1
2006,4286,Standard grid,26-Jun-06,20060589,2006,257,"5,283",488,61,5.96,75,44,99,6,280,1998,318,"5,771",56.333,-152.833,56 19.93,152 50.43,1
2006,5250,Standard grid,21-Jun-06,20060261,2006,31,604,873,129,5.84,25,21,98,6,300,1998,160,"1,477",56,-155.7,56 00.00,155 41.91,1
2006,5264,Standard grid,9-Jul-06,20060724,2006,69,"1,339",428,57,5.96,67,57,99,6,300,1998,126,"1,767",56.333,-156.867,56 20.00,156 51.94,1
2006,5251,Standard grid,21-Jun-06,20060262,2006,34,613,412,66,5.9,51,38,99,6,300,1998,100,"1,025",56,-156,56 00.00,155 59.92,1
2006,5204,Standard grid,5-Aug-06,20060882,2006,58,989,779,96,5.96,61,60,101,6,340,1998,154,"1,768",54.333,-163.85,54 19.91,163 50.91,1
2006,5177,Standard grid,5-Aug-06,20061270,2006,41,798,496,68,6.02,70,63,100,6,320,1998,109,"1,294",55.5,-159.283,55 30.36,159 16.96,1
2006,4318,Standard grid,28-Jun-06,20060596,2006,68,"1,107","1,065",142,6.02,45,42,100,6,280,1998,210,"2,172",57.167,-152.3,57 10.01,152 18.13,1
2006,4234,Standard grid,16-Jun-06,20060340,2006,172,"4,195",260,36,5.9,80,60,99,6,260,1998,208,"4,455",59,-151.467,58 59.99,151 27.98,1
2006,4207,Standard grid,23-Jun-06,20060350,2006,215,"5,584",421,58,6.02,74,69,100,6,250,1998,273,"6,005",58.5,-148.567,58 30.00,148 34.01,1
2006,5240,Standard grid,4-Jul-06,20060715,2006,123,"1,940",836,104,6.02,70,68,100,6,300,1998,227,"2,776",55.667,-155.733,55 40.01,155 44.13,1
2006,5147,Standard grid,25-Jul-06,20060922,2006,53,816,559,75,5.9,58,57,98,6,320,1998,128,"1,375",54.667,-158.7,54 40.01,158 41.70,1
2006,4321,Standard grid,2-Jul-06,20060786,2006,179,"2,744",413,47,5.96,79,72,100,6,270,1998,226,"3,157",57.333,-151.383,57 19.87,151 22.95,1
2006,5099,Standard grid,8-Aug-06,20061280,2006,166,"2,995",476,60,5.96,56,54,99,6,310,1998,226,"3,471",55,-157.533,54 59.99,157 31.53,1
2006,4266,Standard grid,12-Jun-06,20060329,2006,51,902,314,39,6.02,72,58,100,6,270,1998,90,"1,216",58,-151.733,58 00.01,151 44.00,1
2006,5145,Standard grid,21-Jul-06,20060911,2006,30,480,625,83,5.96,68,64,99,6,320,1998,113,"1,105",54.5,-160.15,54 30.13,160 08.96,1
2006,4315,Standard grid,3-Jul-06,20060789,2006,276,"5,200",359,42,6.02,74,69,100,6,270,1998,318,"5,560",57.167,-151.367,57 10.06,151 22.09,1
2006,6044,Standard grid,21-Jun-06,20060251,2006,18,279,493,79,5.96,48,46,99,6,360,1998,97,772,53.667,-166.067,53 40.09,166 04.24,1
2006,5135,Standard grid,15-Aug-06,20061316,2006,27,528,364,52,5.96,62,59,99,6,300,1998,79,892,56,-157.483,55 59.89,157 29.00,1
2006,4231,Standard grid,30-Jun-06,20060803,2006,56,"1,001",596,78,6.02,68,65,100,6,260,1998,134,"1,597",59,-150.5,59 00.02,150 29.99,1
2006,5045,Standard grid,16-Jun-06,20060291,2006,54,"1,053",538,71,6.02,83,48,100,6,290,1998,125,"1,591",57.333,-155.867,57 19.98,155 51.90,1
2006,5221,Standard grid,21-Jul-06,20060827,2006,69,"1,169",759,105,6.02,74,57,100,6,330,1998,174,"1,928",54.667,-161.3,54 40.19,161 17.52,1
2006,6059,Standard grid,1-Jul-06,20060383,2006,37,537,536,72,6.02,55,53,100,6,350,1998,109,"1,073",54,-164.667,54 00.05,164 39.77,1
2006,4024,Standard grid,16-Jun-06,20060526,2006,3,61,0,0,5.96,64,63,99,6,190,1998,3,61,58.5,-138.433,58 30.00,138 25.64,1
2006,3024,Standard grid,4-Aug-06,20061123,2006,37,632,346,44,5.9,73,64,98,6,141,1998,81,978,54.833,-133.433,54 49.98,133 26.00,1
2006,5128,Standard grid,26-Aug-06,20061088,2006,22,370,306,37,5.96,74,71,99,6,300,1998,59,676,55.667,-158.383,55 39.95,158 23.02,1
2006,5249,Standard grid,12-Jul-06,20060730,2006,85,"1,349",557,67,5.96,84,64,99,6,300,1998,152,"1,906",55.833,-156.9,55 50.00,156 54.02,1
2006,4012,Standard grid,15-Jun-06,20060521,2006,107,"3,119",551,73,5.96,114,94,99,6,190,1998,180,"3,670",58.167,-138.767,58 10.00,138 46.00,1
2006,6043,Standard grid,23-Jun-06,20060255,2006,7,98,274,37,6.02,70,67,100,6,350,1998,44,372,53.667,-165.783,53 40.02,165 47.00,1
2006,5151,Standard grid,22-Jul-06,20060913,2006,102,"2,609",551,71,5.96,42,41,99,6,320,1998,173,"3,160",54.667,-159.867,54 40.01,159 52.11,1
2006,5156,Standard grid,26-Jul-06,20060926,2006,27,562,411,75,5.9,41,39,98,6,320,1998,102,973,54.833,-159,54 49.99,158 59.88,1
2006,5014,Standard grid,13-Jul-06,20060732,2006,26,480,801,126,5.9,35,33,99,6,290,1998,152,"1,281",56.167,-155.683,56 10.00,155 40.80,1
2006,3045,Standard grid,3-Jul-06,20060630,2006,62,859,993,127,5.96,88,83,99,6,141,1998,189,"1,852",55.167,-133.717,55 10.00,133 43.43,1
2006,4056,Standard grid,22-Aug-06,20061247,2006,91,"3,107",370,53,6.08,105,103,101,6,200,1998,144,"3,477",59,-140.983,59 00.09,140 58.22,1
2006,5190,Standard grid,31-Jul-06,20060866,2006,103,"2,059",394,49,6.02,45,41,101,6,330,1998,152,"2,453",54.167,-161.85,54 10.12,161 51.33,1
2006,4027,Standard grid,8-Jun-06,20060498,2006,107,"2,640",407,54,5.96,97,83,99,6,190,1998,161,"3,046",58.5,-139.383,58 30.00,139 22.76,1
2006,6020,Standard grid,3-Jun-06,20060060,2006,12,263,167,29,6.02,65,64,100,6,"530,169",1998,41,430,53,-169.983,53 00.08,169 59.02,1
2006,5259,Standard grid,11-Jul-06,20060726,2006,53,"1,442",478,60,6.02,66,53,100,6,300,1998,113,"1,920",56.167,-157.183,56 10.00,157 11.16,1
2006,4227,Standard grid,1-Jul-06,20060805,2006,110,"1,997",424,55,6.02,83,76,100,6,260,1998,165,"2,421",58.833,-151.133,58 49.96,151 07.73,1
2006,5203,Standard grid,3-Aug-06,20060877,2006,23,326,277,37,6.02,61,60,101,6,340,1998,60,603,54.333,-163.567,54 20.27,163 33.05,1
2006,4123,Standard grid,14-Aug-06,20061230,2006,19,441,194,27,6.08,48,40,101,6,240,1998,46,635,59.833,-146.883,59 50.06,146 53.25,1
2006,5271,Standard grid,9-Jul-06,20060723,2006,34,613,450,70,6.02,63,35,100,6,300,1998,104,"1,063",56.5,-156.85,56 29.99,156 51.23,1
2006,5136,Standard grid,13-Aug-06,20061311,2006,12,176,185,22,5.96,70,65,99,6,300,1998,34,361,56,-157.783,55 59.86,157 46.98,1
2006,5020,Standard grid,22-Jul-06,20060741,2006,26,427,747,99,6.08,29,27,101,6,290,1998,125,"1,174",56.5,-155.35,56 30.00,155 21.07,1
2006,5275,Standard grid,14-Jun-06,20060285,2006,64,"1,489",515,72,6.02,63,55,100,6,300,1998,136,"2,004",56.667,-156.85,56 40.00,156 50.91,1
2006,4271,Standard grid,13-Jul-06,20060861,2006,127,"1,825","1,209",145,6.02,62,59,100,6,260,1998,272,"3,034",58.167,-150.8,58 10.00,150 47.86,1
2006,5200,Standard grid,26-Jul-06,20060843,2006,92,"1,837",933,131,5.96,43,38,100,6,330,1998,223,"2,770",54.333,-161.85,54 20.01,161 50.58,1
2006,4258,Standard grid,15-Jul-06,20060865,2006,68,"1,274",627,74,6.02,59,46,100,6,270,1998,142,"1,901",57.833,-152.033,57 49.97,152 02.01,1
2006,2053,Standard grid,19-Jun-06,20060416,2006,4,44,672,95,6.02,54,54,100,6,91,1998,99,716,51.167,-128.733,51 09.99,128 44.14,1
2006,4203,Standard grid,26-Jun-06,20060359,2006,103,"1,650",210,25,6.02,85,81,100,6,250,1998,128,"1,861",58.333,-149.533,58 20.00,149 31.89,1
2006,4181,Standard grid,1-Aug-06,20061292,2006,40,777,256,35,6.02,59,56,100,6,250,1998,75,"1,034",59.5,-149.533,59 29.81,149 32.01,1
2006,3082,Standard grid,1-Jul-06,20060622,2006,33,582,840,122,6.02,80,40,100,6,161,1998,155,"1,422",56.5,-134.333,56 29.81,134 20.00,1
2006,4170,Standard grid,18-Jul-06,20060969,2006,107,"2,740",290,32,6.02,53,51,100,6,240,1998,139,"3,030",59.333,-148.55,59 20.08,148 32.99,1
2006,5101,Standard grid,31-Jul-06,20061259,2006,33,492,454,66,5.9,78,69,98,6,310,1998,99,946,55,-158.117,55 00.01,158 07.38,1
2006,5193,Standard grid,5-Aug-06,20060883,2006,38,560,798,104,5.96,53,46,100,6,340,1998,142,"1,359",54.167,-163.833,54 10.01,163 49.48,1
2006,5196,Standard grid,24-Jul-06,20060836,2006,68,"1,072",454,57,6.02,60,56,101,6,330,1998,125,"1,526",54.333,-160.717,54 20.31,160 43.13,1
2006,5205,Standard grid,5-Aug-06,20060881,2006,23,339,441,64,5.96,53,48,100,6,340,1998,87,779,54.333,-164.15,54 20.23,164 08.81,1
2006,5206,Standard grid,23-Jul-06,20060834,2006,50,694,915,110,5.96,84,79,100,6,320,1998,160,"1,609",54.5,-160.433,54 29.91,160 25.85,1
2006,5162,Standard grid,26-Jul-06,20060927,2006,47,835,617,90,6.02,47,44,100,6,320,1998,137,"1,451",55,-158.983,55 00.00,158 58.81,1
2006,5003,Standard grid,5-Jul-06,20060717,2006,93,"1,827",254,33,6.02,60,60,100,6,290,1998,126,"2,081",56,-154.217,56 00.00,154 12.86,1
2006,4218,Standard grid,10-Jul-06,20060850,2006,143,"3,183",310,39,5.96,70,67,100,6,260,1998,182,"3,493",58.667,-150.167,58 40.00,150 09.69,1
2006,4328,Standard grid,29-Jun-06,20060597,2006,121,"3,516",597,65,6.02,30,25,100,6,270,1998,186,"4,113",57.5,-152.017,57 29.91,152 01.10,1
2006,4341,Standard grid,12-Jun-06,20060360,2006,55,836,815,108,6.02,83,38,100,6,271,1998,163,"1,651",58.167,-153.317,58 10.07,153 18.90,1
2006,5137,Standard grid,13-Aug-06,20061312,2006,50,"1,420",485,71,6.02,57,43,100,6,310,1998,121,"1,905",56,-158.083,56 00.00,158 05.09,1
2006,3110,Standard grid,17-Jun-06,20060529,2006,29,745,657,88,5.96,60,46,99,6,181,1998,117,"1,402",57.833,-136.567,57 50.01,136 34.31,1
2006,4113,Standard grid,16-Aug-06,20061236,2006,62,"1,489",279,30,5.96,45,38,100,6,230,1998,92,"1,768",59.667,-145.9,59 40.70,145 54.15,1
2006,4263,Standard grid,14-Jul-06,20060862,2006,83,"1,886",184,22,6.02,78,67,101,6,260,1998,105,"2,070",58,-150.783,58 00.06,150 47.00,1
2006,5028,Standard grid,12-Jun-06,20060278,2006,58,"1,234",559,79,5.9,43,39,99,6,290,1998,137,"1,794",56.833,-155,56 50.00,154 59.98,1
2006,5254,Standard grid,12-Jul-06,20060729,2006,35,603,708,92,6.02,65,59,100,6,300,1998,127,"1,311",56,-157.183,56 00.01,157 11.04,1
2006,4129,Standard grid,27-Jun-06,20060326,2006,17,321,732,116,6.08,37,35,101,6,230,1998,133,"1,053",60,-146.533,60 00.03,146 31.85,1
2006,6055,Standard grid,19-Jun-06,20060245,2006,40,"1,171",336,66,5.96,44,30,99,6,360,1998,106,"1,508",53.833,-166.05,53 50.06,166 03.13,1
2006,5150,Standard grid,22-Jul-06,20060915,2006,42,812,438,58,5.9,39,27,98,6,320,1998,100,"1,250",54.667,-159.567,54 39.98,159 34.01,1
2006,5006,Standard grid,5-Jun-06,20060049,2006,14,223,399,57,5.9,34,31,98,6,290,1998,71,621,56,-155.1,56 00.02,155 06.47,1
2006,4285,Standard grid,15-Jun-06,20060338,2006,143,"2,722",435,55,6.02,71,47,100,6,260,1998,198,"3,157",58.833,-152.1,58 49.03,152 05.80,1
2006,4214,Standard grid,12-Jul-06,20060857,2006,126,"2,176",616,70,6.08,64,48,101,6,260,1998,196,"2,792",58.5,-150.8,58 29.87,150 48.02,1
2006,5230,Standard grid,2-Aug-06,20060874,2006,56,946,574,73,5.96,48,26,100,6,340,1998,129,"1,520",54.833,-163.05,54 50.05,163 03.17,1
2006,4032,Standard grid,10-Jun-06,20060504,2006,3,72,0,0,5.96,89,70,99,6,190,1998,3,72,58.667,-139.067,58 40.00,139 03.76,1
2006,4211,Standard grid,4-Jul-06,20060815,2006,133,"1,933",696,83,6.02,79,76,100,6,260,1998,216,"2,629",58.5,-149.85,58 30.00,149 50.97,1
2006,4237,Standard grid,17-Jun-06,20060343,2006,86,"1,583",346,43,6.02,102,43,100,6,260,1998,129,"1,929",59.167,-150.833,59 09.99,150 49.66,1
2006,4259,Standard grid,7-Jun-06,20060024,2006,194,"4,047",356,47,5.96,86,73,100,6,260,1998,241,"4,403",58,-149.533,57 59.97,149 32.16,1
2006,4278,Standard grid,14-Jun-06,20060335,2006,44,"1,106",150,21,5.96,37,25,100,6,270,1998,65,"1,257",58.333,-151.75,58 20.05,151 45.11,1
2006,4121,Standard grid,15-Aug-06,20061234,2006,44,"1,095",122,14,6.02,35,30,100,6,230,1998,58,"1,217",59.833,-146.217,59 50.26,146 13.88,1
2006,6063,Standard grid,27-Jun-06,20060370,2006,42,999,227,34,6.02,58,39,100,6,350,1998,76,"1,226",54,-165.767,54 00.02,165 46.28,1
2006,6047,Standard grid,29-Jun-06,20060378,2006,60,"1,111",523,69,6.02,51,48,100,6,350,1998,129,"1,634",53.833,-163.8,53 50.01,163 48.44,1
2006,3119,Extra station,18-Jun-06,20060532,2006,41,868,699,115,6.02,65,41,100,6,182,1998,156,"1,567",58.25,-135.667,58 15.00,135 40.20,1
2006,5037,Standard grid,7-Jun-06,20060054,2006,51,"1,148",589,81,5.6,37,21,94,6,290,1998,132,"1,736",57.167,-154.667,57 10.00,154 40.17,1
2006,6032,Standard grid,16-Jun-06,20060242,2006,29,510,421,60,6.02,55,50,100,6,360,1998,89,931,53.333,-166.917,53 20.03,166 54.99,1
2006,4184,Standard grid,23-Jul-06,20060978,2006,96,"3,906",212,26,6.02,39,37,100,6,240,1998,122,"4,118",59.667,-147.883,59 39.84,147 53.45,1
2006,2149,Standard grid,18-Jul-06,20060890,2006,28,478,536,70,6.02,83,77,100,6,130,1998,98,"1,014",53.667,-133.117,53 40.11,133 07.00,1
2006,6003,Standard grid,5-Jun-06,20060220,2006,57,"1,199",372,53,5.96,129,76,99,6,390,1998,110,"1,571",52.5,-170.767,52 29.81,170 46.10,1
2006,4297,Standard grid,26-Jun-06,20060587,2006,50,964,152,21,6.02,87,73,100,6,280,1998,71,"1,117",56.667,-152.567,56 39.86,152 33.68,1
2006,4018,Standard grid,15-Jun-06,20060523,2006,41,"1,499",350,55,6.02,68,60,100,6,190,1998,96,"1,849",58.333,-138.767,58 20.00,138 46.76,1
2006,5232,Standard grid,13-Jul-06,20060822,2006,64,"1,770",615,82,6.08,60,44,101,6,330,1998,146,"2,385",55,-161.317,54 59.75,161 18.79,1
2006,5013,Standard grid,13-Jul-06,20060733,2006,35,555,359,47,3.41,21,19,97,4,290,1998,82,914,56.167,-155.383,56 09.98,155 22.80,1
2006,4287,Standard grid,27-Jun-06,20060590,2006,113,"2,188",415,45,6.02,58,40,100,6,280,1998,158,"2,603",56.333,-153.133,56 20.08,153 07.74,1
2006,4279,Standard grid,12-Jul-06,20060856,2006,49,709,524,74,6.02,78,45,100,6,260,1998,123,"1,233",58.5,-151.117,58 29.78,151 07.00,1
2006,2084,Standard grid,24-Jun-06,20060652,2006,14,224,702,91,5.96,81,61,100,6,102,1998,105,926,52,-128.967,52 00.00,128 57.89,1
2006,4122,Standard grid,15-Aug-06,20061231,2006,27,"1,257",118,17,6.08,39,37,101,6,230,1998,44,"1,375",59.833,-146.55,59 49.85,146 33.83,1
2006,4301,Standard grid,25-Jun-06,20060584,2006,75,"1,781",512,62,5.96,54,31,99,6,280,1998,137,"2,293",56.667,-153.767,56 40.03,153 46.14,1
2006,3113,Extra station,23-Jun-06,20060603,2006,53,"1,610",398,51,6.02,88,42,100,6,181,1998,104,"2,008",58,-136.667,58 00.00,136 40.13,1
2006,5144,Standard grid,21-Jul-06,20060912,2006,12,185,478,85,5.96,70,62,99,6,320,1998,97,663,54.5,-159.85,54 30.10,159 51.02,1
2006,3083,Standard grid,28-Jun-06,20060618,2006,41,753,640,95,5.96,73,56,99,6,160,1998,136,"1,393",56.5,-135.25,56 30.00,135 14.92,1
2006,5227,Standard grid,14-Jul-06,20060823,2006,83,"2,271",595,79,6.02,71,44,100,6,330,1998,162,"2,866",54.833,-161.3,54 49.89,161 17.64,1
2006,5186,Standard grid,6-Aug-06,20060886,2006,58,896,681,93,6.02,48,45,100,6,340,1998,151,"1,577",54,-163.25,54 00.09,163 16.22,1
2006,5127,Standard grid,26-Aug-06,20061089,2006,113,"1,805",673,83,6.02,70,70,100,6,310,1998,196,"2,477",55.667,-158.1,55 40.00,158 06.11,1
2006,4161,Standard grid,28-Jul-06,20060991,2006,160,"4,179",225,31,6.02,69,66,100,6,240,1998,191,"4,404",59.167,-148.233,59 09.98,148 14.12,1
2006,4005,Standard grid,6-Jun-06,20060489,2006,38,972,183,23,6.02,99,98,100,6,185,1998,61,"1,155",58,-137.833,58 00.00,137 49.93,1
2006,5191,Standard grid,31-Jul-06,20060867,2006,104,"2,039",422,56,6.02,48,43,101,6,340,1998,160,"2,461",54.167,-162.133,54 10.11,162 08.15,1
2006,6052,Standard grid,22-Jun-06,20060254,2006,11,140,428,66,5.96,58,56,99,6,350,1998,77,568,53.833,-165.2,53 50.07,165 12.11,1
2006,3074,Standard grid,8-Jul-06,20060665,2006,100,"2,170",568,74,6.02,103,97,100,6,160,1998,174,"2,738",56.167,-134.933,56 10.00,134 56.14,1
2006,5182,Standard grid,3-Aug-06,20061269,2006,22,548,279,41,5.96,59,57,99,6,310,1998,63,826,55.667,-159.283,55 40.00,159 16.98,1
2006,5121,Standard grid,22-Aug-06,20061082,2006,67,960,596,71,6.02,71,70,100,6,310,1998,138,"1,556",55.5,-158.1,55 29.91,158 05.99,1
2006,5213,Standard grid,1-Aug-06,20060871,2006,65,"1,235",331,45,6.02,79,79,100,6,340,1998,110,"1,566",54.5,-162.433,54 30.02,162 25.91,1
2006,5126,Standard grid,22-Aug-06,20061080,2006,41,653,430,50,5.96,75,73,99,6,310,1998,91,"1,084",55.667,-157.8,55 40.00,157 48.17,1
2006,5212,Standard grid,1-Aug-06,20060870,2006,46,931,142,18,6.02,77,77,100,6,340,1998,64,"1,073",54.5,-162.15,54 29.98,162 09.29,1
2006,2096,Standard grid,5-Jun-06,20060144,2006,5,77,419,67,5.84,78,77,98,6,102,1998,72,496,52,-130.05,52 00.39,130 03.02,1
2006,5174,Standard grid,29-Jul-06,20061257,2006,37,839,205,28,5.96,52,42,99,6,320,1998,65,"1,045",55.333,-159.867,55 20.02,159 51.77,1
2006,5159,Standard grid,18-Jul-06,20060908,2006,44,687,580,80,5.96,48,47,99,6,320,1998,124,"1,267",54.833,-160.433,54 50.00,160 26.00,1
2006,4202,Standard grid,24-Jun-06,20060353,2006,311,"5,168",304,36,6.02,85,83,100,6,250,1998,347,"5,471",58.333,-149.217,58 19.98,149 13.01,1
2006,5002,Standard grid,5-Jul-06,20060718,2006,57,"1,065",382,54,5.96,78,50,99,6,290,1998,111,"1,447",56,-153.9,56 00.00,153 53.81,1
2006,5173,Standard grid,29-Jul-06,20061256,2006,52,810,227,25,5.9,81,75,98,6,320,1998,77,"1,037",55.333,-159.567,55 20.00,159 33.97,1
2006,5027,Standard grid,16-Jul-06,20060736,2006,26,534,497,65,6.08,32,23,101,6,290,1998,91,"1,032",56.833,-154.7,56 50.00,154 42.00,1
2006,5267,Standard grid,24-Jun-06,20060272,2006,59,"1,653",390,53,5.96,35,21,100,6,300,1998,112,"2,043",56.333,-157.767,56 20.00,157 45.72,1
2006,4058,Standard grid,5-Jun-06,20060066,2006,11,350,10,1,6.08,65,62,101,6,200,1998,12,360,59.167,-140,59 09.97,139 59.81,1
2006,2154,Standard grid,20-Jul-06,20060895,2006,0,0,32,5,5.84,57,42,97,6,132,1998,5,32,54.167,-132.283,54 10.08,132 17.00,1
2006,5223,Standard grid,27-Jul-06,20060846,2006,48,"1,178",605,87,6.02,63,29,100,6,330,1998,135,"1,782",54.667,-161.883,54 39.64,161 53.17,1
2006,5231,Standard grid,13-Jul-06,20060821,2006,95,"1,893",669,91,6.02,58,47,100,6,330,1998,186,"2,562",55,-161.017,55 00.21,161 01.23,1
2006,5208,Standard grid,25-Jul-06,20060838,2006,9,190,302,48,5.96,72,71,100,6,330,1998,57,492,54.5,-161,54 29.55,161 00.56,1
2006,6061,Standard grid,24-Jun-06,20060258,2006,53,952,262,33,6.08,43,39,101,6,350,1998,86,"1,214",54,-165.2,54 00.11,165 12.15,1
2006,4283,Standard grid,15-Jun-06,20060336,2006,94,"1,968",274,34,5.96,80,69,100,6,260,1998,128,"2,242",58.667,-151.767,58 40.01,151 45.98,1
2006,4323,Standard grid,5-Jul-06,20060797,2006,133,"1,845","1,146",131,6.02,42,40,100,6,270,1998,264,"2,991",57.333,-152,57 19.83,152 00.14,1
2006,6024,Standard grid,15-Jun-06,20060238,2006,18,253,292,44,5.96,53,48,99,6,370,1998,62,545,53.167,-167.483,53 10.02,167 29.26,1
2006,3066,Standard grid,11-Jul-06,20060676,2006,34,839,609,93,5.96,73,49,99,6,152,1998,127,"1,448",56,-134.033,56 00.00,134 02.16,1
2006,3106,Standard grid,25-Jun-06,20060608,2006,5,65,209,36,6.02,60,41,100,6,170,1998,41,274,57.5,-136.233,57 30.00,136 13.77,1
2006,4115,Standard grid,15-Aug-06,20061232,2006,51,"1,638",441,63,6.02,48,45,100,6,230,1998,114,"2,079",59.667,-146.567,59 40.05,146 34.11,1
2006,5158,Standard grid,18-Jul-06,20060909,2006,84,"1,827","1,094",161,5.96,40,37,99,6,320,1998,245,"2,922",54.833,-160.15,54 50.00,160 09.07,1
2006,5169,Standard grid,6-Aug-06,20061274,2006,103,"1,375",580,73,5.96,42,37,99,6,320,1998,176,"1,955",55.167,-159.283,55 09.86,159 16.97,1
2006,3029,Standard grid,5-Aug-06,20061125,2006,42,924,231,31,5.9,69,34,98,6,141,1998,73,"1,155",55,-133.433,55 00.02,133 26.03,1
2006,5146,Standard grid,25-Jul-06,20060921,2006,57,"1,027",57,6,5.96,123,108,99,6,310,1998,63,"1,083",54.667,-158.417,54 40.00,158 25.16,1
2006,2155,Standard grid,20-Jul-06,20060894,2006,6,95,312,47,5.96,51,41,99,6,132,1998,53,407,54.167,-132.567,54 10.00,132 34.00,1
2006,4240,Standard grid,25-Jul-06,20061145,2006,149,"2,749",338,38,6.02,93,82,100,6,270,1998,187,"3,087",57.333,-150.767,57 19.89,150 46.02,1
2006,4128,Standard grid,27-Jun-06,20060325,2006,98,"2,902",547,72,6.02,36,33,100,6,230,1998,170,"3,449",60,-146.2,60 00.03,146 12.21,1
2006,4055,Standard grid,22-Aug-06,20061248,2006,50,"1,664",618,81,5.96,100,97,99,6,200,1998,131,"2,282",59,-140.65,58 59.49,140 39.97,1
2006,4370,Standard grid,2-Jun-06,20060028,2006,51,"1,054",371,48,6.02,48,38,100,6,261,1998,99,"1,425",59.5,-151.833,59 29.50,151 50.05,1
2006,2095,Standard grid,2-Jun-06,20060132,2006,33,"1,300",351,51,5.78,64,60,97,6,102,1998,84,"1,650",52,-129.783,51 59.75,129 46.98,1
2006,3046,Standard grid,3-Jul-06,20060631,2006,64,990,806,100,6.02,95,82,100,6,150,1998,164,"1,796",55.167,-134.017,55 10.01,134 00.34,1
2006,6049,Standard grid,28-Jun-06,20060375,2006,36,610,376,57,6.02,48,47,100,6,350,1998,93,986,53.833,-164.367,53 50.02,164 22.16,1
2006,5202,Standard grid,3-Aug-06,20060876,2006,109,"2,232",434,47,5.96,27,24,100,6,340,1998,156,"2,666",54.333,-163.283,54 20.32,163 16.55,1
2006,4242,Standard grid,25-Jul-06,20061143,2006,88,"1,566",317,37,6.02,91,78,100,6,270,1998,125,"1,883",57.5,-150.467,57 30.09,150 28.01,1
2006,5278,Standard grid,15-Jun-06,20060287,2006,54,"1,266",282,40,6.02,73,56,100,6,290,1998,94,"1,548",56.833,-156.533,56 50.00,156 32.10,1
2006,5016,Standard grid,2-Jun-06,20060044,2006,62,"1,138",815,100,6.08,52,51,101,6,290,1998,162,"1,953",56.333,-154.167,56 20.01,154 10.30,1
